link_to_page;date.publish;decision.name;date.publish.orig;category;page;category_name
http://www.ohr.int/?cat=350&paged=11;2003-02-26;Decision removing Mr. Bosko Lemez from his position in the Management Board of Elektroprivreda Republika Srpska;02/26/2003;350;11;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=11;2003-02-26;Decision removing Mr. Svetozar Acimovic from his position of General Manager of the company “Elektroprivreda Republika Srpska”;02/26/2003;350;11;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=11;2002-11-14;Decision removing Mr. Pero Markovic from his position of General Manager of the company “Šume Herceg Bosne”;11/14/2002;350;11;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=11;2002-10-21;Decision removing Mr. Munir Alibabic from his position of Director of the Federacija Bosne i Hercegovine Obavještajno-Signumosna Služba;10/21/2002;350;11;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=11;2002-09-02;Decision removing Mr. Mirko Stojcinovic from his position as Acting Head of the Municipality of Doboj;09/02/2002;350;11;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=11;2002-07-16;Decision suspending Svetislav STANOJEVIC from his position as a judge of the Republika Srpska Supreme Court;07/16/2002;350;11;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=11;2002-07-16;Decision suspending Marinko KATIC from his position as President of the Capljina Municipal Court;07/16/2002;350;11;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=11;2002-07-16;Decision suspending Ivan BREKALO from his position as President of the Municipal Court in Siroki Brijeg;07/16/2002;350;11;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=11;2002-06-24;Decision removing Mr. Kemal Terzic from his position of Head of the Municipality of Donji Vakuf;06/24/2002;350;11;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=11;2002-06-14;Decision removing Mr. Nikola Grabovac from his position of Minister of Finance of the Federation of Bosnia and Herzegovina;06/14/2002;350;11;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=11;2002-05-23;Decision suspending Nenad GVOZDIC from his position as a judge of the Municipal Court I Mostar;05/23/2002;350;11;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=12;2002-05-23;Decision suspending Fatima DJUKIC-BAJRAMOVIC from her position as a judge of the Municipal Court Zenica;05/23/2002;350;12;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=12;2002-05-23;Decision suspending Omer BOROVAC from his position as a judge of the Municipal Court Gorazde;05/23/2002;350;12;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=12;2002-05-23;Decision suspending Katica TADIC from her position as a judge of the Municipal Court Livno;05/23/2002;350;12;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=12;2002-05-23;Decision suspending Mirko BRALO from his position as President of the Municipal Court in Livno;05/23/2002;350;12;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=12;2002-05-23;Decision removing Mr. Davor Silic from his position of Deputy Minister of Justice and Administration in the Herzegovina-Neretva Canton;05/23/2002;350;12;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=12;2002-05-23;Decision suspending Jevto JANKOVIC from his position as a judge of the Basic Court Banja Luka;05/23/2002;350;12;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=12;2002-05-23;Decision suspending Zeljko LALIC from his position as a judge of the Banja Luka Basic Court;05/23/2002;350;12;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=12;2002-05-23;Decision suspending Hasan PIJANIC from his position as a judge of the Unsko-Sanski Cantonal Court;05/23/2002;350;12;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=12;2002-05-23;Decision suspending Nedjo DRASKOVIC from his position as a judge of the Republika Srpska Supreme Court;05/23/2002;350;12;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=12;2002-05-23;Decision suspending Milenko TOMIC from his position as a Public Prosecutor at the Basic Public Prosecutor’s Office at Prijedor;05/23/2002;350;12;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=12;2002-05-23;Decision suspending Kata ZOVKO from her position as a judge of the Herzegovina-Neretva Cantonal Court;05/23/2002;350;12;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=12;2002-01-15;Decision removing Ivan Mandic from his position as Head of Mostar Municipality South-West;01/15/2002;350;12;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=13;2001-06-26;Decision removing Mrs. Branka Dadic from her position of Head of Legal, Personnel and Administration within Ministry of the Interior of Canton 7, and further banning her from holding any official, elective or appointive public office;06/26/2001;350;13;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=13;2001-06-26;Decision removing Mr. Ivan Djogic from his position as Chief of Cabinet, Ministry of the Interior of Canton 7, and further banning him from holding any official, elective or appointive public office;06/26/2001;350;13;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=13;2001-06-26;Decision removing Mr. Zvonko Prskalo from his position as Deputy Head of Finance, Ministry of the Interior of Canton 7 and further banning him from holding any official, elective or appointive public office;06/26/2001;350;13;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=13;2001-06-01;Decision removing Mr Mladen Tolj from his position as Head of the Department of Urban Planning and Housing of the Bratunac Municipality and further banning him from holding any official, elective or appointive public office;06/01/2001;350;13;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=13;2001-06-01;Decision removing Mr. Miodrag Josipovic from his position of Mayor of Bratunac and further banning him from holding any official, elective or appointive public office;06/01/2001;350;13;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=13;2001-04-26;Decision suspending Mr. Ivan Djogic from his position as Chief of Cabinet, Ministry of the Interior of Canton 7, for an initial period of thirty days;04/26/2001;350;13;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=13;2001-04-26;Decision suspending Mrs. Branka Dadic from her position as Head of Legal, Personnel and Administration within the Ministry of the Interior of Canton 7, for an initial period of thirty days;04/26/2001;350;13;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=13;2001-04-26;Decision suspening Mr. Zvonko Prskalo from his position as Deputy Head of Finance, Ministry of the Interior of Canton 7, for an initial period of thirty days;04/26/2001;350;13;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=13;2001-04-26;Decision removing Dragan Mandic from his position as Minister of Interior of Canton 7 and further banning him from holding any official, elective or appointive public office;04/26/2001;350;13;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=13;2001-03-07;Decision removing Ante Jelavic from his position as the Croat member of the BiH Presidency;03/07/2001;350;13;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=13;2001-03-07;Decision removing Ivo Andric Luzanski from his post as a delegate to BiH House of Representatives and banning him from holding public and party offices;03/07/2001;350;13;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=13;2001-03-07;Decision banning Marko Tokic from holding public and party offices;03/07/2001;350;13;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=14;2001-03-07;Decision banning Zdravko Batinic from holding public and party offices;03/07/2001;350;14;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=14;2001-02-23;Decision removing Edhem Bicakcic from his position as Director of Elektroprivreda for actions during his term as Prime Minister of the Federation of Bosnia and Herzegovina;02/23/2001;350;14;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=14;2000-12-01;Decision removing Branko Matic from his position of Minister of Internal Affairs of Canton 10 and banning him from holding any official or appointive public office;12/01/2000;350;14;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=14;2000-11-15;Decision suspending Dragan Zelinka without pay from the post of Deputy Chief Inspector of the Financial Police and banning him from taking any other post therein;11/15/2000;350;14;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=14;2000-11-15;Decision suspending Edin Suljic without pay from the post of Chief Inspector of the Financial Police and banning him from taking any other post therein;11/15/2000;350;14;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=14;2000-10-12;Decision removing Berislav Pusic from his position as Chair of the Demining Commission and banning him from holding any official or appointive public office;10/12/2000;350;14;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=14;2000-10-12;Decision removing Enes Cengic from his position as a member of the Demining Commisison and banning him from holding any official or appointive public office;10/12/2000;350;14;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=14;2000-10-12;Decision removing Milos Krstic from his position as a member of the Demining Commission and banning him from holding any official or appointive public office;10/12/2000;350;14;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=14;2000-09-07;Decision removing Zaharije Simicevic from his position as Head of the Housing Office of Bosanski Samac/Samac;09/07/2000;350;14;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=14;2000-09-07;Decision removing Momcilo Ristic from his position as Head of the Housing Office of Teslic;09/07/2000;350;14;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=14;2000-09-07;Decision removing Mara Jurkovic from her position as Head of the Department for General Administration, Sports and Culture, Capljina;09/07/2000;350;14;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=14;2000-09-07;Decision removing Blasko Jevric from his position as Head of the Housing Office of Doboj;09/07/2000;350;14;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=15;2000-09-07;Decision removing Dragutin Djordjevic from his position as Head of the Housing Office of Bosanska Gradiska/Gradiska;09/07/2000;350;15;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=15;2000-09-07;Decision removing Dusan Umicevic from his position as Head of the Housing Office of Bosanski Novi/ Novi Grad;09/07/2000;350;15;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=15;2000-09-07;Decision removing Ivan Damjanovic from his position as Mayor of Glamoc;09/07/2000;350;15;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=15;2000-09-07;Decision removing Zeljko Trivan from his position as lawyer with the Housing Office of Banja Luka;09/07/2000;350;15;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=15;2000-09-07;Decision removing Sevala Brankovic from her position on the appeals body of Cantonal Housing Department Sarajevo;09/07/2000;350;15;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=15;2000-09-07;Decision removing Branko Trbojevic from his position as Head of the Housing Office of Bosanska Dubica/ Kozarska Dubica;09/07/2000;350;15;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=15;2000-09-07;Decision removing Goran Bozickovic from his position as Head of the Housing Office of Bratunac;09/07/2000;350;15;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=15;2000-09-07;Decision removing Sanja Srna from her position as lawyer with the Cantonal Housing Department Sarajevo, Municipalities Centar/Stari Grad;09/07/2000;350;15;Removals and Suspensions from Office
http://www.ohr.int/?cat=350&paged=15;2000-09-07;Decision removing Zaharije Simicevic from his position as Head of the Housing Office of Bosanski Samac/Samac;09/07/2000;350;15;Removals and Suspensions from Office
